tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
head 0.0750844 1.69501 -0.0177073 0.0838404 -0.691856 0.065638 0.714141 1.04843
hip 0.00532138 1.01687 0.162096 0.726674 0.672673 0.0124721 0.138922 1.04843
lHand -0.0317383 1.4392 -0.952192 0.125237 0.0468632 -0.550721 0.823909 1.04843
lForeArm -0.0368607 1.48569 -0.576311 0.446262 0.478643 -0.483324 0.581506 1.04843
rHand -0.0389553 1.53386 0.927561 0.646217 0.753359 -0.0840246 0.088279 1.04843
rForeArm -0.0207448 1.54275 0.553088 0.4618 0.550277 -0.437442 0.540907 1.04843
lFoot -0.00825906 0.0125382 -0.178541 0.120114 0.104433 -0.82077 0.548637 1.04843
rFoot -0.043393 -0.00557423 0.198313 0.816303 0.556181 -0.000545915 0.155924 1.04843
head 0.0750999 1.6952 -0.0178339 0.0839273 -0.691807 0.0658727 0.714157 1.04843
hip 0.00522184 1.0169 0.161759 0.726604 0.672782 0.0128273 0.138736 1.04843
lHand -0.0310941 1.43879 -0.952203 0.126127 0.0451931 -0.548913 0.825072 1.04843
lForeArm -0.0369596 1.48529 -0.576479 0.446836 0.478672 -0.482833 0.581449 1.04843
rHand -0.039046 1.53341 0.927425 0.646401 0.753183 -0.0835972 0.0888439 1.04843
rForeArm -0.0208226 1.54241 0.552842 0.460826 0.551049 -0.436632 0.541606 1.04843
lFoot -0.00815868 0.0126078 -0.178565 0.12127 0.104041 -0.820679 0.548593 1.04843
rFoot -0.0434694 -0.00542593 0.198154 0.816291 0.556218 -0.000752492 0.155854 1.04843
head 0.0751698 1.69532 -0.0179687 0.0842811 -0.691604 0.0662345 0.714278 1.04843
hip 0.0050509 1.01673 0.161285 0.726452 0.672926 0.013263 0.138788 1.04843
lHand -0.0305398 1.43869 -0.95257 0.12706 0.0445799 -0.5472 0.8261 1.04843
lForeArm -0.0370908 1.48476 -0.576559 0.447228 0.478514 -0.483065 0.581085 1.04843
rHand -0.03914 1.5328 0.927146 0.647133 0.752519 -0.0832639 0.0894528 1.04843
rForeArm -0.0208237 1.54188 0.552536 0.460859 0.551229 -0.436438 0.541551 1.04843
lFoot -0.00817978 0.0124879 -0.178654 0.122915 0.103301 -0.820814 0.548165 1.04843
rFoot -0.0435147 -0.00550318 0.19802 0.816286 0.55621 -0.000854492 0.15591 1.04843
head 0.0752584 1.69545 -0.0182173 0.0846838 -0.691491 0.0665578 0.71431 1.04843
hip 0.00496769 1.01669 0.160981 0.726381 0.673016 0.0132315 0.138728 1.04843
lHand -0.030081 1.43853 -0.952711 0.127877 0.0446439 -0.545779 0.82691 1.04843
lForeArm -0.0369754 1.48423 -0.576679 0.447531 0.478128 -0.48285 0.581348 1.04843
rHand -0.03906 1.5323 0.926893 0.647359 0.752273 -0.0833581 0.0897882 1.04843
rForeArm -0.0206026 1.54143 0.552488 0.461786 0.550991 -0.436641 0.540839 1.04843
lFoot -0.00794053 0.0125118 -0.178675 0.125298 0.102668 -0.820957 0.547531 1.04843
rFoot -0.0434163 -0.00549722 0.197911 0.816312 0.556118 -0.00100662 0.156094 1.04843
head 0.0753275 1.6956 -0.0184212 0.0851104 -0.691225 0.0669046 0.714484 1.04843
hip 0.00487304 1.01669 0.160656 0.726316 0.673077 0.013231 0.138775 1.04843
lHand -0.0298424 1.43859 -0.952798 0.129292 0.0458928 -0.544776 0.827282 1.04843
lForeArm -0.0371932 1.48397 -0.577141 0.447374 0.478194 -0.482353 0.581827 1.04843
rHand -0.0389278 1.53193 0.926621 0.647588 0.752046 -0.0836731 0.0897462 1.04843
rForeArm -0.0205344 1.54109 0.552166 0.462497 0.550613 -0.437104 0.540242 1.04843
lFoot -0.00780988 0.0127528 -0.178832 0.127183 0.10206 -0.821111 0.546979 1.04843
rFoot -0.0434438 -0.0054481 0.197838 0.816239 0.556179 -0.00118979 0.156261 1.04843
head 0.0754657 1.69574 -0.0186493 0.0855951 -0.690979 0.0671348 0.714643 1.04843
hip 0.00479424 1.01662 0.160321 0.72627 0.673132 0.0134288 0.138725 1.04843
lHand -0.0295961 1.43868 -0.952993 0.1299 0.0471872 -0.543877 0.827706 1.04843
lForeArm -0.0371795 1.48339 -0.577263 0.446786 0.478687 -0.481673 0.582437 1.04843
rHand -0.0390127 1.53133 0.926368 0.647853 0.751818 -0.083728 0.089695 1.04843
rForeArm -0.0203618 1.5406 0.551933 0.463919 0.549848 -0.438034 0.539048 1.04843
lFoot -0.00770843 0.0127811 -0.178828 0.128831 0.101385 -0.820958 0.546947 1.04843
rFoot -0.0434716 -0.00537646 0.197875 0.816297 0.556082 -0.00133721 0.156302 1.04843
head 0.0755904 1.69587 -0.0189462 0.0859231 -0.690722 0.0672922 0.714837 1.04843
hip 0.00475299 1.01657 0.160051 0.726266 0.673239 0.0136517 0.138202 1.04843
lHand -0.0294619 1.43842 -0.953192 0.13055 0.0485815 -0.543601 0.827704 1.04843
lForeArm -0.0369517 1.48282 -0.577493 0.446392 0.478578 -0.481377 0.583072 1.04843
rHand -0.0386981 1.53074 0.926224 0.647849 0.751788 -0.0840924 0.0896364 1.04843
rForeArm -0.0200976 1.54026 0.551959 0.464779 0.549609 -0.438127 0.538475 1.04843
lFoot -0.0076822 0.0128372 -0.178837 0.129867 0.100859 -0.821384 0.546159 1.04843
rFoot -0.0434587 -0.00535524 0.197831 0.816314 0.555978 -0.00148505 0.156581 1.04843
head 0.0757651 1.69596 -0.0191877 0.0863212 -0.690512 0.0672543 0.714996 1.04843
hip 0.00477755 1.01633 0.15979 0.726239 0.673335 0.0140582 0.137837 1.04843
lHand -0.0292222 1.43758 -0.953261 0.13064 0.0491375 -0.544559 0.827027 1.04843
lForeArm -0.0367932 1.48235 -0.57779 0.446274 0.478114 -0.481411 0.583515 1.04843
rHand -0.0383632 1.52984 0.926201 0.647298 0.752195 -0.0844527 0.0898615 1.04843
rForeArm -0.0198777 1.53968 0.551771 0.464607 0.550361 -0.437118 0.538675 1.04843
lFoot -0.00766826 0.0127267 -0.178805 0.129746 0.100709 -0.821315 0.54632 1.04843
rFoot -0.0432565 -0.00565982 0.198065 0.816274 0.55607 -0.00169146 0.156462 1.04843
head 0.075924 1.6961 -0.0194151 0.0865652 -0.690245 0.067222 0.715227 1.04843
