tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
rForeArm -0.00426066 1.53641 0.595337 0.44349 0.555367 -0.431804 0.555364 1.04465
lFoot -2.31266e-05 0.0125406 -0.192059 0.23236 0.108379 -0.816307 0.517596 1.04465
rFoot -0.0479201 0.0116239 0.211212 0.875166 0.45144 -0.157429 0.0741792 1.04465
head 0.109853 1.66881 0.0384049 0.0106057 -0.691731 0.0271862 0.721565 1.04465
hip -0.0523646 1.03469 0.205558 0.634515 0.740256 -0.0651082 0.21254 1.04465
lHand 0.00226426 1.49077 -0.903593 0.133091 0.0533088 -0.660793 0.736748 1.04465
lForeArm -0.0235469 1.51248 -0.509795 0.462851 0.510566 -0.4159 0.593396 1.04465
rHand 0.00365245 1.51694 0.972548 0.655595 0.745623 -0.0970526 0.0694436 1.04465
rForeArm -0.00289655 1.53592 0.598378 0.44434 0.554223 -0.43352 0.554491 1.04465
lFoot -3.8147e-05 0.0126085 -0.19177 0.232426 0.109345 -0.815903 0.518 1.04465
rFoot -0.0458804 0.013616 0.219043 0.874929 0.446305 -0.178545 0.0585959 1.04465
head 0.111336 1.66717 0.0402937 0.00679933 -0.689706 0.0283998 0.7235 1.04465
hip -0.0521584 1.03241 0.210351 0.634391 0.743333 -0.0691003 0.200572 1.04465
lHand -0.00295949 1.48944 -0.899038 0.134638 0.0587733 -0.658768 0.737864 1.04465
lForeArm -0.0271411 1.50862 -0.505352 0.468289 0.50871 -0.420627 0.587361 1.04465
rHand 0.00544691 1.51683 0.976619 0.655546 0.745446 -0.0982022 0.0701824 1.04465
rForeArm -0.00094986 1.53534 0.602708 0.445268 0.553243 -0.433892 0.554434 1.04465
lFoot -0.000242114 0.012848 -0.19151 0.231579 0.110525 -0.815397 0.518925 1.04465
rFoot -0.042765 0.0119823 0.227611 0.862134 0.464467 -0.195995 0.0508056 1.04465
head 0.11292 1.6657 0.0420408 0.00339391 -0.687499 0.0298454 0.725564 1.04465
hip -0.0523942 1.03081 0.21416 0.634957 0.744651 -0.0726491 0.192475 1.04465
lHand -0.00688171 1.48837 -0.89512 0.135273 0.0622595 -0.655567 0.740309 1.04465
lForeArm -0.030122 1.50554 -0.501691 0.472435 0.506701 -0.424439 0.583018 1.04465
rHand 0.00706637 1.51688 0.98016 0.654728 0.745879 -0.0997421 0.0710391 1.04465
rForeArm 0.000843287 1.53484 0.606103 0.445759 0.553096 -0.433873 0.5542 1.04465
lFoot -0.000187516 0.0131723 -0.191471 0.229968 0.110952 -0.814767 0.520537 1.04465
rFoot -0.0403957 0.00909221 0.234482 0.858593 0.46331 -0.215821 0.0397998 1.04465
head 0.114949 1.66424 0.043885 0.000228373 -0.685114 0.0309596 0.727777 1.04465
hip -0.0517116 1.02974 0.218621 0.635986 0.745923 -0.0789226 0.181361 1.04465
lHand -0.0116688 1.48673 -0.890884 0.135375 0.0647663 -0.649171 0.745692 1.04465
lForeArm -0.0344099 1.50205 -0.497631 0.478143 0.503296 -0.428582 0.578264 1.04465
rHand 0.00948977 1.51749 0.984579 0.651991 0.747592 -0.103505 0.0728074 1.04465
rForeArm 0.00291109 1.53427 0.610276 0.445482 0.553924 -0.432366 0.554774 1.04465
lFoot -0.000290513 0.0135187 -0.191363 0.228796 0.11121 -0.814099 0.522042 1.04465
rFoot -0.0403904 0.00535095 0.238293 0.850427 0.473093 -0.227514 0.0345631 1.04465
head 0.116832 1.66281 0.0456798 -0.00261242 -0.682913 0.0315726 0.729813 1.04465
hip -0.049722 1.02872 0.223192 0.637139 0.747819 -0.0849541 0.166141 1.04465
lHand -0.0161711 1.48512 -0.886525 0.136252 0.0673044 -0.643503 0.750207 1.04465
lForeArm -0.0391111 1.49828 -0.493109 0.482888 0.501093 -0.431575 0.573993 1.04465
rHand 0.0113721 1.51795 0.988273 0.649577 0.749169 -0.105644 0.0750584 1.04465
rForeArm 0.00481069 1.53355 0.614252 0.44536 0.555138 -0.430415 0.555175 1.04465
lFoot -0.00033617 0.0139577 -0.191281 0.227174 0.111164 -0.813187 0.524177 1.04465
rFoot -0.0435064 6.73532e-05 0.237562 0.845251 0.48214 -0.22885 0.0268299 1.04465
head 0.118891 1.66151 0.0473094 -0.00480746 -0.6807 0.0316372 0.731863 1.04465
hip -0.047091 1.02783 0.228056 0.639017 0.748205 -0.0937392 0.151856 1.04465
lHand -0.020659 1.48254 -0.882045 0.13773 0.066911 -0.637492 0.755088 1.04465
lForeArm -0.0434182 1.4946 -0.489002 0.487027 0.499596 -0.434238 0.569778 1.04465
rHand 0.0134361 1.51873 0.991806 0.64642 0.751192 -0.107823 0.0789065 1.04465
rForeArm 0.00699067 1.53263 0.617756 0.443873 0.556299 -0.429047 0.556261 1.04465
lFoot -0.000730157 0.0146941 -0.191203 0.224958 0.109789 -0.811126 0.528597 1.04465
rFoot -0.0494046 -0.00608921 0.232214 0.846957 0.4861 -0.214943 0.0130564 1.04465
head 0.121064 1.6602 0.0489295 -0.00711734 -0.678738 0.031529 0.733669 1.04465
hip -0.0451369 1.02699 0.234267 0.642164 0.747275 -0.102878 0.136464 1.04465
lHand -0.0250696 1.48063 -0.877547 0.140035 0.0666582 -0.633456 0.758076 1.04465
lForeArm -0.0487612 1.49068 -0.484236 0.491406 0.498461 -0.436138 0.565544 1.04465
rHand 0.015601 1.51958 0.99504 0.641865 0.754233 -0.110352 0.0834529 1.04465
rForeArm 0.00910151 1.53137 0.621186 0.44188 0.557232 -0.427545 0.558067 1.04465
lFoot -0.000931501 0.0152683 -0.191354 0.222746 0.109015 -0.809496 0.53218 1.04465
